yyyy,periodQ,PerNo,加班數,出差數A,出差數B,請假數A,請假數B
2014,2014Q1,7084,0,1,0,2,0
2014,2014Q1,7085,0,0,0,6,0
2014,2014Q1,7093,0,1,0,1,0
2014,2014Q1,7095,0,6,0,3,0
2014,2014Q1,7097,0,0,0,1,0
2014,2014Q1,7104,0,1,0,1,0
2014,2014Q1,7108,0,1,0,2,0
2014,2014Q1,7111,0,1,0,3,0
2014,2014Q1,7113,0,0,0,4,0
2014,2014Q1,7115,0,2,0,3,0
2014,2014Q1,7116,0,2,0,1,0
2014,2014Q1,7117,0,1,6,1,0
2014,2014Q1,7121,1,1,0,2,0
2014,2014Q1,7122,0,0,0,1,0
2014,2014Q1,7124,0,3,0,2,0
2014,2014Q1,7125,0,1,1,2,0
2014,2014Q1,7127,1,1,0,1,0
2014,2014Q1,7134,0,1,0,2,0
2014,2014Q1,7135,1,2,0,1,0
2014,2014Q1,7140,0,1,0,3,0
2014,2014Q1,7141,0,2,0,3,0
2014,2014Q1,7143,7,0,0,3,0
2014,2014Q1,7146,0,2,0,5,0
2014,2014Q1,7150,0,2,0,2,0
2014,2014Q1,7153,5,4,0,3,0
2014,2014Q1,7155,2,0,3,1,0
2014,2014Q1,7157,0,0,0,2,0
2014,2014Q1,7159,0,0,0,3,0
2014,2014Q1,7164,0,1,0,2,0
2014,2014Q1,7166,0,2,0,4,0
2014,2014Q1,7170,0,1,0,1,0
2014,2014Q1,7171,0,0,0,5,0
2014,2014Q1,7172,0,0,0,2,0
2014,2014Q1,7175,3,4,0,4,0
2014,2014Q1,7176,2,1,0,2,0
2014,2014Q1,7178,0,1,0,1,0
2014,2014Q1,7181,0,3,0,1,0
2014,2014Q1,7182,0,1,0,2,0
2014,2014Q1,7185,0,1,0,2,0
2014,2014Q1,7186,0,1,0,3,0
2014,2014Q1,7187,0,0,0,2,0
2014,2014Q1,7188,0,0,0,2,0
2014,2014Q1,7191,0,1,0,1,0
2014,2014Q1,7195,0,1,0,3,0
2014,2014Q1,7196,0,1,0,4,0
2014,2014Q1,7197,0,3,0,1,0
2014,2014Q1,7198,2,0,0,4,0
2014,2014Q1,7199,1,1,0,1,0
2014,2014Q1,7201,2,0,0,1,0
2014,2014Q1,7205,0,0,0,2,0
2014,2014Q1,7207,0,1,0,2,0
2014,2014Q1,7212,0,1,0,2,0
2014,2014Q1,7218,0,1,1,1,0
2014,2014Q1,7219,0,0,0,1,0
2014,2014Q1,7220,0,0,0,4,0
2014,2014Q1,7223,0,2,0,2,0
2014,2014Q1,7226,5,1,0,2,0
2014,2014Q1,7228,0,3,0,2,0
2014,2014Q1,7229,0,2,0,1,0
2014,2014Q1,7231,0,1,0,1,0
2014,2014Q1,7233,0,3,0,1,0
2014,2014Q1,7241,0,2,0,2,0
2014,2014Q1,7242,0,0,0,4,0
2014,2014Q1,7243,0,1,0,2,0
2014,2014Q1,7244,0,0,0,1,0
2014,2014Q1,7246,0,1,0,2,0
2014,2014Q1,7250,0,1,0,3,0
2014,2014Q1,7258,1,3,0,3,0
2014,2014Q1,7260,0,1,0,1,0
2014,2014Q1,7261,0,1,0,3,0
2014,2014Q1,7262,0,1,0,3,0
2014,2014Q1,7266,0,5,2,1,0
2014,2014Q1,7267,1,0,0,2,0
2014,2014Q1,7269,0,2,0,1,0
2014,2014Q1,7270,0,2,0,2,0
2014,2014Q1,7271,2,1,0,2,0
2014,2014Q1,7277,0,1,0,2,0
2014,2014Q1,7278,0,1,0,4,0
2014,2014Q1,7286,0,2,0,4,0
2014,2014Q1,7287,0,0,0,0,0
2014,2014Q1,7289,0,2,0,3,0
2014,2014Q1,7291,0,4,1,3,0
2014,2014Q1,7294,2,3,0,1,0
2014,2014Q1,7298,0,2,2,2,0
2014,2014Q1,7299,0,4,0,0,0
2014,2014Q1,7300,0,0,0,2,0
2014,2014Q1,7302,0,1,0,1,0
2014,2014Q1,7304,0,0,0,3,0
2014,2014Q1,7306,1,0,0,4,0
2014,2014Q1,7308,0,4,0,1,0
2014,2014Q1,7312,0,2,0,1,0
2014,2014Q1,7313,2,1,0,1,0
2014,2014Q1,7317,0,1,0,2,0
2014,2014Q1,7321,0,2,0,3,0
2014,2014Q1,7326,0,0,0,6,0
2014,2014Q1,7328,0,0,0,2,0
2014,2014Q1,7331,1,1,0,0,0
2014,2014Q1,7333,0,1,0,0,0
2014,2014Q1,7334,2,1,0,1,0
2014,2014Q1,7335,0,0,0,1,0
2014,2014Q1,7337,0,0,0,2,0
2014,2014Q1,7338,1,1,0,1,0
2014,2014Q1,7339,0,0,0,4,0
2014,2014Q1,7341,0,3,0,2,0
2014,2014Q1,7342,0,1,0,0,0
2014,2014Q1,7343,0,0,0,1,0
2014,2014Q1,7344,0,0,0,2,0
2014,2014Q1,7345,0,1,0,4,0
2014,2014Q1,7346,0,0,0,1,0
2014,2014Q1,7347,0,2,0,0,0
2014,2014Q1,7348,0,3,0,1,0
2014,2014Q1,7351,0,0,0,1,0
2014,2014Q1,7354,1,1,0,2,0
2014,2014Q1,7355,0,0,0,3,0
2014,2014Q1,7357,0,4,0,4,0
2014,2014Q1,7360,0,0,0,3,0
2014,2014Q1,7361,0,0,0,2,0
2014,2014Q1,7364,0,1,0,3,0
2014,2014Q1,7367,0,4,0,2,0
2014,2014Q1,7368,0,0,0,1,0
2014,2014Q1,7369,4,0,0,3,0
2014,2014Q1,7372,0,0,0,1,0
2014,2014Q1,7374,0,1,0,3,0
2014,2014Q1,7375,6,2,0,2,0
2014,2014Q1,7376,0,3,0,1,0
2014,2014Q1,7377,0,1,0,3,0
2014,2014Q1,7379,1,0,0,1,0
2014,2014Q1,7380,1,0,0,3,0
2014,2014Q1,7389,1,1,0,2,0
2014,2014Q1,7392,0,1,0,2,0
2014,2014Q1,7396,0,0,0,1,0
2014,2014Q1,7397,0,1,0,1,0
2014,2014Q1,7399,0,0,0,3,0
2014,2014Q1,7403,0,1,0,1,0
2014,2014Q1,7411,0,0,0,3,0
2014,2014Q1,7412,0,1,0,3,0
2014,2014Q1,7413,0,2,0,1,0
2014,2014Q1,7414,0,0,0,3,0
2014,2014Q1,7416,0,0,0,2,0
2014,2014Q1,7417,0,1,0,2,0
2014,2014Q1,7418,0,1,0,2,0
2014,2014Q1,7419,0,1,0,1,0
2014,2014Q1,7420,0,0,0,1,0
2014,2014Q1,7421,3,1,0,2,0
2014,2014Q1,7426,0,0,0,3,0
2014,2014Q1,7429,0,1,0,0,0
2014,2014Q1,7430,0,1,0,1,0
2014,2014Q1,7434,0,0,0,5,0
2014,2014Q1,7439,0,0,0,2,0
2014,2014Q1,7442,0,0,0,3,0
2014,2014Q1,7443,0,1,0,2,0
2014,2014Q1,7445,2,3,0,1,0
2014,2014Q1,7447,0,1,0,1,0
2014,2014Q1,7450,0,0,0,4,0
2014,2014Q1,7451,0,1,0,2,0
2014,2014Q1,7456,0,0,0,4,0
2014,2014Q1,7457,0,2,0,1,0
2014,2014Q1,7458,0,0,0,4,0
2014,2014Q1,7459,3,1,0,2,0
2014,2014Q1,7463,0,5,2,2,0
2014,2014Q1,7466,4,1,0,3,0
2014,2014Q1,7468,0,1,1,2,0
2014,2014Q1,7469,2,0,0,1,0
2014,2014Q1,7475,0,0,0,3,0
2014,2014Q1,7476,2,0,0,3,0
2014,2014Q1,7477,0,1,0,2,0
2014,2014Q1,7479,0,1,0,2,0
2014,2014Q1,7481,0,2,0,2,0
2014,2014Q1,7486,0,0,0,4,0
2014,2014Q1,7490,0,1,1,2,0
2014,2014Q1,7491,0,1,0,2,0
2014,2014Q1,7496,1,1,0,0,0
2014,2014Q1,7498,0,1,0,0,0
2014,2014Q1,7505,15,8,0,1,0
2014,2014Q1,7506,0,0,0,4,0
2014,2014Q1,7508,0,0,0,2,0
2014,2014Q1,7509,3,4,0,2,0
2014,2014Q1,7512,0,1,0,1,0
2014,2014Q1,7513,0,0,0,1,0
2014,2014Q1,7514,0,0,0,2,0
2014,2014Q1,7515,2,1,0,2,0
2014,2014Q1,7517,0,4,0,3,0
2014,2014Q1,7522,0,0,0,1,0
2014,2014Q1,7524,0,3,0,2,0
2014,2014Q1,7525,0,1,0,1,0
2014,2014Q1,7526,0,3,0,1,0
2014,2014Q1,7528,0,1,0,6,0
2014,2014Q1,7529,0,1,0,1,0
2014,2014Q1,7531,0,0,0,2,0
2014,2014Q1,7532,0,0,0,1,0
2014,2014Q1,7535,0,2,2,0,0
2014,2014Q1,7543,0,0,0,4,0
2014,2014Q1,7549,0,0,0,1,0
2014,2014Q1,7556,0,2,0,1,0
2014,2014Q1,7557,0,0,0,3,0
2014,2014Q1,7559,0,0,0,2,0
2014,2014Q1,7560,0,0,0,4,0
2014,2014Q1,7562,0,1,3,1,0
2014,2014Q1,7563,2,1,0,2,1
2014,2014Q1,7564,0,0,0,3,0
2014,2014Q1,7568,0,1,0,1,0
2014,2014Q1,7572,0,1,0,4,0
2014,2014Q1,7574,2,4,0,2,0
2014,2014Q1,7577,0,1,0,3,0
2014,2014Q1,7579,0,0,0,2,0
2014,2014Q1,7581,0,0,0,2,0
2014,2014Q1,7582,0,1,0,1,0
2014,2014Q1,7585,0,3,2,3,0
2014,2014Q1,7587,0,0,0,1,0
2014,2014Q1,7589,0,1,0,4,0
2014,2014Q1,7595,2,4,0,1,0
2014,2014Q1,7599,7,0,0,1,0
2014,2014Q1,7600,0,2,0,3,0
2014,2014Q1,7601,0,1,0,1,0
2014,2014Q1,7602,0,1,0,1,0
2014,2014Q1,7605,0,0,0,4,0
2014,2014Q1,7607,0,2,0,3,0
2014,2014Q1,7608,0,1,0,4,0
2014,2014Q1,7610,0,1,0,2,0
2014,2014Q1,7612,0,1,0,3,0
2014,2014Q1,7613,0,1,0,2,0
2014,2014Q1,7618,0,0,0,1,0
2014,2014Q1,7619,0,2,0,1,0
2014,2014Q1,7622,0,2,1,10,0
2014,2014Q1,7623,6,1,0,2,0
2014,2014Q1,7626,0,0,0,2,0
2014,2014Q1,7628,0,0,0,5,0
2014,2014Q1,7632,7,9,0,2,0
2014,2014Q1,7633,14,1,0,3,0
2014,2014Q1,7634,0,1,0,2,0
2014,2014Q1,7642,0,1,0,0,0
2014,2014Q1,7643,0,1,0,2,0
2014,2014Q1,7644,1,1,0,2,0
2014,2014Q1,7646,0,1,0,3,0
2014,2014Q1,7649,0,0,0,3,0
2014,2014Q1,7655,1,1,0,2,0
2014,2014Q1,7657,0,1,0,4,0
2014,2014Q1,7659,0,2,0,1,0
2014,2014Q1,7660,0,2,0,1,0
2014,2014Q1,7662,0,0,0,1,0
2014,2014Q1,7663,0,0,0,4,0
2014,2014Q1,7665,0,0,0,2,0
2014,2014Q1,7667,0,0,0,1,0
2014,2014Q1,7670,0,0,0,2,0
2014,2014Q1,7671,0,0,0,2,0
2014,2014Q1,7673,0,0,0,1,0
2014,2014Q1,7677,0,0,0,1,0
2014,2014Q1,7684,0,3,0,3,0
2014,2014Q1,7688,0,3,0,1,0
2014,2014Q1,7691,0,1,0,2,0
2014,2014Q1,7692,0,0,0,2,0
2014,2014Q1,7693,0,0,0,4,0
2014,2014Q1,7697,0,1,0,4,0
2014,2014Q1,7702,0,0,0,3,0
2014,2014Q1,7703,0,1,0,2,0
2014,2014Q1,7704,0,1,0,4,0
2014,2014Q1,7709,0,6,0,0,0
2014,2014Q1,7710,15,1,1,1,0
2014,2014Q1,7711,3,0,0,2,0
2014,2014Q1,7712,0,6,0,3,0
2014,2014Q1,7716,1,0,0,3,0
2014,2014Q1,7720,1,4,0,2,0
2014,2014Q1,7723,0,0,0,1,0
2014,2014Q1,7724,0,2,0,2,0
2014,2014Q1,7726,0,0,0,2,0
2014,2014Q1,7732,0,1,0,5,0
2014,2014Q1,7733,0,2,0,3,0
2014,2014Q1,7734,0,0,0,0,0
2014,2014Q1,7735,5,3,0,2,0
2014,2014Q1,7743,0,1,0,2,1
2014,2014Q1,7744,0,1,0,2,0
2014,2014Q1,7745,0,1,0,3,0
2014,2014Q1,7746,6,6,0,2,0
2014,2014Q1,7749,0,0,0,1,0
2014,2014Q1,7750,0,0,0,0,0
2014,2014Q1,7752,0,1,0,2,0
2014,2014Q1,7756,0,1,0,4,0
2014,2014Q1,7762,0,2,0,3,0
2014,2014Q1,7768,0,1,0,3,0
2014,2014Q1,7774,12,6,0,2,0
2014,2014Q1,7775,0,1,0,2,0
2014,2014Q1,7779,0,0,0,2,0
2014,2014Q1,7780,0,1,1,4,0
2014,2014Q1,7782,0,1,0,0,0
2014,2014Q1,7785,0,1,0,2,0
2014,2014Q1,7786,1,0,0,5,0
2014,2014Q1,7790,0,0,0,1,0
2014,2014Q1,7791,0,0,0,2,0
2014,2014Q1,7792,1,0,0,3,0
2014,2014Q1,7794,0,1,0,5,0
2014,2014Q1,7796,1,1,0,2,0
2014,2014Q1,7800,4,2,0,2,0
2014,2014Q1,7803,0,1,0,2,0
2014,2014Q1,7808,1,0,0,1,0
2014,2014Q1,7811,7,0,0,2,0
2014,2014Q1,7818,0,0,0,0,0
2014,2014Q1,7821,0,0,0,2,0
2014,2014Q1,7823,0,1,0,1,0
2014,2014Q1,7825,2,1,0,3,0
2014,2014Q1,7826,0,0,0,3,0
2014,2014Q1,7830,0,1,0,2,0
2014,2014Q1,7831,0,1,0,1,0
2014,2014Q1,7835,0,1,2,3,0
2014,2014Q1,7839,0,4,0,3,0
2014,2014Q1,7844,7,5,0,1,0
2014,2014Q1,7846,0,0,0,1,0
2014,2014Q1,7850,0,0,0,1,0
2014,2014Q1,7851,0,1,0,3,0
2014,2014Q1,7853,1,3,0,2,0
2014,2014Q1,7858,0,1,0,1,0
2014,2014Q1,7859,0,1,0,1,0
2014,2014Q1,7860,0,4,0,2,0
2014,2014Q1,7862,6,0,0,2,0
2014,2014Q1,7865,0,0,0,2,0
2014,2014Q1,7866,14,0,0,1,0
2014,2014Q1,7867,0,2,0,1,0
2014,2014Q1,7869,9,10,0,0,0
2014,2014Q1,7871,0,0,0,2,0
2014,2014Q1,7872,0,0,0,1,0
2014,2014Q1,7873,0,1,0,2,0
2014,2014Q1,7874,0,0,0,3,0
2014,2014Q1,7875,0,0,0,3,0
2014,2014Q1,7876,2,0,0,1,0
2014,2014Q1,7877,0,0,0,1,0
2014,2014Q1,7878,0,0,0,3,0
2014,2014Q1,7882,3,0,0,0,0
2014,2014Q1,7883,0,1,0,1,0
2014,2014Q1,7884,0,2,0,1,0
2014,2014Q1,7885,3,0,0,5,0
2014,2014Q1,7887,0,0,0,0,0
2014,2014Q1,7888,0,0,0,2,0
2014,2014Q1,7892,1,1,0,2,0
2014,2014Q1,7897,0,4,0,3,0
2014,2014Q1,7899,2,2,0,1,0
2014,2014Q1,7900,1,0,0,1,0
2014,2014Q1,7903,0,2,0,3,0
2014,2014Q1,7904,1,1,0,1,0
2014,2014Q1,7907,0,1,0,1,0
2014,2014Q1,7909,0,1,0,1,0
2014,2014Q1,7914,0,3,0,2,0
2014,2014Q1,7915,0,2,0,1,0
2014,2014Q1,7918,0,2,0,1,0
2014,2014Q1,7925,0,1,0,1,0
2014,2014Q1,7927,0,1,0,3,0
2014,2014Q1,7930,0,3,0,1,0
2014,2014Q1,7931,0,1,0,3,0
2014,2014Q1,7934,0,1,0,1,0
2014,2014Q1,7935,0,0,0,3,0
2014,2014Q1,7940,0,1,0,1,0
2014,2014Q1,7941,0,0,0,0,0
2014,2014Q1,7943,0,1,0,0,0
2014,2014Q1,7947,0,0,0,5,0
2014,2014Q1,7948,0,0,0,2,0
2014,2014Q1,7949,0,7,0,3,0
2014,2014Q1,7950,0,2,0,2,0
2014,2014Q1,7951,0,4,0,5,0
2014,2014Q1,7953,0,1,0,3,0
2014,2014Q1,7957,0,0,0,1,0
2014,2014Q1,7958,12,8,0,0,0
2014,2014Q1,7959,0,5,0,1,0
2014,2014Q1,7960,0,0,0,2,0
2014,2014Q1,7968,1,1,0,1,0
2014,2014Q1,7969,2,4,1,1,0
2014,2014Q1,7970,0,1,0,4,0
2014,2014Q1,7972,0,2,0,2,0
2014,2014Q1,7973,0,1,0,1,0
2014,2014Q1,7975,0,1,0,2,0
2014,2014Q1,7976,0,1,0,15,0
2014,2014Q1,7979,0,0,0,2,0
2014,2014Q1,7980,0,1,0,0,0
2014,2014Q1,7985,0,1,0,0,0
2014,2014Q1,7988,0,1,0,2,0
2014,2014Q1,7989,0,1,0,3,0
2014,2014Q1,7990,0,0,0,1,0
2014,2014Q1,7992,0,0,0,4,0
2014,2014Q1,7998,1,3,0,3,0
2014,2014Q1,7999,0,1,0,1,0
2014,2014Q1,8004,0,1,0,1,0
2014,2014Q1,8006,0,1,0,0,0
2014,2014Q1,8007,0,0,0,3,0
2014,2014Q1,8009,0,2,0,1,0
2014,2014Q1,8011,0,1,0,2,0
2014,2014Q1,8012,0,0,0,2,0
2014,2014Q1,8015,0,1,0,1,0
2014,2014Q1,8018,0,2,0,2,0
2014,2014Q1,8019,3,3,0,3,0
2014,2014Q1,8020,0,1,0,2,0
2014,2014Q1,8021,0,1,1,2,0
2014,2014Q1,8024,0,1,0,4,0
2014,2014Q1,8026,0,1,1,1,0
2014,2014Q1,8028,3,1,0,4,0
2014,2014Q1,8034,0,1,0,0,0
2014,2014Q1,8035,0,3,0,3,0
2014,2014Q1,8036,0,4,0,2,0
2014,2014Q1,8037,1,0,0,3,0
2014,2014Q1,8038,1,4,0,3,0
2014,2014Q1,8041,0,0,0,1,0
2014,2014Q1,8044,0,1,0,1,0
2014,2014Q1,8045,0,0,0,1,0
2014,2014Q1,8047,0,4,0,0,0
2014,2014Q1,8048,0,1,0,1,0
2014,2014Q1,8051,0,0,0,3,0
2014,2014Q1,8052,0,1,0,2,0
2014,2014Q1,8055,0,1,0,1,0
2014,2014Q1,8056,0,2,0,1,0
2014,2014Q1,8057,0,0,0,0,0
2014,2014Q1,8058,1,0,0,1,0
2014,2014Q1,8059,0,4,0,2,0
2014,2014Q1,8061,0,1,0,1,0
2014,2014Q1,8065,0,0,0,3,0
2014,2014Q1,8070,0,3,0,4,0
2014,2014Q1,8071,0,1,1,3,0
2014,2014Q1,8075,9,5,0,2,0
2014,2014Q1,8078,1,3,0,2,2
2014,2014Q1,8082,1,1,0,2,0
2014,2014Q1,8083,0,1,0,1,0
2014,2014Q1,8084,0,0,0,0,0
2014,2014Q1,8086,0,1,0,3,0
2014,2014Q1,8088,0,0,0,3,0
2014,2014Q1,8092,0,0,0,3,0
2014,2014Q1,8094,0,2,0,2,0
2014,2014Q1,8095,0,1,0,0,0
2014,2014Q1,8100,0,2,0,2,0
2014,2014Q1,8103,0,1,0,1,0
2014,2014Q1,8106,0,2,0,3,0
2014,2014Q1,8107,0,0,0,2,0
2014,2014Q1,8110,0,2,0,1,0
2014,2014Q1,8113,0,0,0,1,0
2014,2014Q1,8115,0,0,0,2,0
2014,2014Q1,8117,0,0,0,4,0
2014,2014Q1,8118,0,0,0,2,0
2014,2014Q1,8119,0,0,0,1,0
2014,2014Q1,8120,6,1,1,4,0
2014,2014Q1,8122,15,1,0,1,0
2014,2014Q1,8124,0,0,0,2,0
2014,2014Q1,8131,0,1,0,0,0
2014,2014Q1,8136,0,3,0,1,0
2014,2014Q1,8142,0,1,0,1,0
2014,2014Q1,8143,0,3,0,7,0
2014,2014Q1,8147,0,2,0,4,0
2014,2014Q1,8149,0,1,0,1,0
2014,2014Q1,8152,1,0,0,0,0
2014,2014Q1,8156,0,0,0,1,0
2014,2014Q1,8157,0,2,0,1,0
2014,2014Q1,8159,0,1,0,2,0
2014,2014Q1,8162,0,0,0,1,0
2014,2014Q1,8164,0,1,1,2,0
2014,2014Q1,8168,0,0,0,3,0
2014,2014Q1,8169,0,3,0,2,0
2014,2014Q1,8172,1,1,0,1,0
2014,2014Q1,8178,0,0,0,4,0
2014,2014Q1,8186,0,1,0,1,0
2014,2014Q1,8187,0,5,0,2,0
2014,2014Q1,8189,0,0,0,1,0
2014,2014Q1,8194,1,0,0,2,0
2014,2014Q1,8196,1,2,0,1,0
2014,2014Q1,8200,0,1,0,1,0
2014,2014Q1,8205,0,7,0,1,0
2014,2014Q1,8209,0,3,0,0,0
2014,2014Q1,8210,0,4,0,3,0
2014,2014Q1,8211,1,1,0,4,0
2014,2014Q1,8212,0,7,0,2,0
2014,2014Q1,8215,0,1,0,2,0
2014,2014Q1,8216,0,1,0,1,0
2014,2014Q1,8217,0,2,0,3,0
2014,2014Q1,8218,0,1,0,6,0
2014,2014Q1,8221,1,0,0,2,0
2014,2014Q1,8224,0,3,0,2,0
2014,2014Q1,8226,0,0,0,3,0
2014,2014Q1,8228,0,0,0,2,0
2014,2014Q1,8229,0,1,0,4,0
2014,2014Q1,8230,0,1,1,2,0
2014,2014Q1,8232,0,2,0,1,0
2014,2014Q1,8233,0,0,0,0,0
2014,2014Q1,8236,0,0,0,5,0
2014,2014Q1,8242,0,0,0,3,0
2014,2014Q1,8244,0,0,0,2,0
2014,2014Q1,8247,1,2,0,1,0
2014,2014Q1,8251,0,1,0,4,0
2014,2014Q1,8254,0,2,0,2,0
2014,2014Q1,8259,4,7,0,2,0
2014,2014Q1,8261,1,0,0,1,0
2014,2014Q1,8263,0,0,0,1,0
2014,2014Q1,8266,0,0,0,2,0
2014,2014Q1,8268,0,0,0,0,0
2014,2014Q1,8271,1,3,0,0,0
2014,2014Q1,8272,0,1,0,4,0
2014,2014Q1,8276,0,0,0,4,0
2014,2014Q1,8278,0,4,0,3,0
2014,2014Q1,8279,0,0,0,2,0
2014,2014Q1,8280,0,1,0,1,0
2014,2014Q1,8285,0,3,0,3,0
2014,2014Q1,8290,0,1,0,1,0
2014,2014Q1,8293,0,1,0,3,0
2014,2014Q1,8294,0,1,0,2,0
2014,2014Q1,8299,0,0,0,1,0
2014,2014Q1,8300,4,3,0,1,0
2014,2014Q1,8302,0,0,0,3,0
2014,2014Q1,8304,0,1,0,2,0
2014,2014Q1,8308,0,0,0,1,0
2014,2014Q1,8311,2,4,0,1,0
2014,2014Q1,8312,0,2,0,5,0
2014,2014Q1,8313,0,1,0,3,0
2014,2014Q1,8315,1,0,0,2,0
2014,2014Q1,8316,0,1,0,2,0
2014,2014Q1,8317,1,1,0,3,0
2014,2014Q1,8320,0,3,0,1,0
2014,2014Q1,8322,0,2,1,1,0
2014,2014Q1,8326,0,1,0,1,0
2014,2014Q1,8327,0,0,0,2,0
2014,2014Q1,8328,0,4,0,1,0
2014,2014Q1,8330,0,0,0,2,0
2014,2014Q1,8331,0,0,0,2,0
2014,2014Q1,8333,0,1,0,2,0
2014,2014Q1,8346,1,3,0,1,0
2014,2014Q1,8347,1,4,0,2,0
2014,2014Q1,8348,0,1,0,2,0
2014,2014Q1,8353,0,1,0,2,0
2014,2014Q1,8357,0,3,0,2,0
2014,2014Q1,8358,0,2,0,3,0
2014,2014Q1,8360,0,2,0,4,0
2014,2014Q1,8364,0,1,0,2,0
2014,2014Q1,8365,0,0,0,1,0
2014,2014Q1,8366,0,1,0,5,0
2014,2014Q1,8369,0,0,0,3,0
2014,2014Q1,8371,0,1,0,3,3
2014,2014Q1,8373,0,2,0,1,0
2014,2014Q1,8376,0,2,0,2,0
2014,2014Q1,8377,3,2,0,1,0
2014,2014Q1,8379,0,0,0,3,0
2014,2014Q1,8380,3,1,0,2,0
2014,2014Q1,8387,0,0,0,2,0
2014,2014Q1,8388,1,1,0,1,0
2014,2014Q1,8389,0,1,0,3,0
2014,2014Q1,8394,0,2,0,1,0
2014,2014Q1,8395,0,0,0,3,0
2014,2014Q1,8397,0,3,0,3,0
2014,2014Q1,8398,0,2,0,1,0
2014,2014Q1,8399,3,2,0,1,0
2014,2014Q1,8400,0,1,0,4,0
2014,2014Q1,8404,0,0,0,4,0
2014,2014Q1,8405,0,1,0,2,0
2014,2014Q1,8410,0,1,0,3,0
2014,2014Q1,8412,3,2,0,3,0
2014,2014Q1,8422,0,2,0,3,0
2014,2014Q1,8427,0,1,0,4,0
2014,2014Q1,8428,3,2,0,2,0
2014,2014Q1,8430,0,1,0,4,0
2014,2014Q1,8435,0,0,0,1,0
2014,2014Q1,8438,0,3,0,2,0
2014,2014Q1,8441,0,3,0,3,0
2014,2014Q1,8444,2,2,0,1,0
2014,2014Q1,8445,0,0,0,0,0
2014,2014Q1,8446,0,1,0,2,0
2014,2014Q1,8448,1,2,0,3,0
2014,2014Q1,8452,0,0,0,2,0
2014,2014Q1,8453,0,1,0,1,0
2014,2014Q1,8454,0,0,0,5,0
2014,2014Q1,8455,0,4,0,0,0
2014,2014Q1,8457,0,2,0,2,0
2014,2014Q1,8458,0,2,0,1,0
2014,2014Q1,8459,0,0,0,2,0
2014,2014Q1,8466,0,3,0,0,0
2014,2014Q1,8469,0,3,0,4,0
2014,2014Q1,8471,0,0,0,3,0
2014,2014Q1,8474,2,2,0,2,0
2014,2014Q1,8477,0,0,0,2,0
2014,2014Q1,8487,0,1,0,3,0
2014,2014Q1,8488,0,1,0,1,0
2014,2014Q1,8489,0,0,0,0,0
2014,2014Q1,8490,2,0,0,3,0
2014,2014Q1,8495,8,2,0,2,0
2014,2014Q1,8498,4,0,0,2,0
2014,2014Q1,8504,0,0,0,4,0
2014,2014Q1,8505,0,3,0,3,0
2014,2014Q1,8506,0,0,0,2,0
2014,2014Q1,8509,0,4,0,2,0
2014,2014Q1,8511,1,4,0,3,0
2014,2014Q1,8514,0,1,0,1,0
2014,2014Q1,8516,0,4,0,3,0
2014,2014Q1,8517,4,0,0,2,0
2014,2014Q1,8518,0,0,0,1,0
2014,2014Q1,8520,0,1,0,2,0
2014,2014Q1,8521,2,0,0,0,0
2014,2014Q1,8522,0,1,0,3,0
2014,2014Q1,8526,0,1,0,3,0
2014,2014Q1,8527,0,0,0,2,0
2014,2014Q1,8528,3,1,1,1,0
2014,2014Q1,8530,0,1,0,4,0
2014,2014Q1,8531,0,1,0,3,0
2014,2014Q1,8532,0,0,0,3,0
2014,2014Q1,8534,3,1,0,1,0
2014,2014Q1,8537,0,0,0,0,0
2014,2014Q1,8539,0,1,0,4,0
2014,2014Q1,8540,5,3,0,2,0
2014,2014Q1,8542,0,1,0,2,0
2014,2014Q1,8544,1,0,0,1,0
2014,2014Q1,8545,0,1,0,1,0
2014,2014Q1,8547,0,2,0,4,0
2014,2014Q1,8548,3,5,0,3,0
2014,2014Q1,8549,0,0,0,1,0
2014,2014Q1,8550,0,2,0,4,0
2014,2014Q1,8553,0,1,0,1,0
2014,2014Q1,8554,0,2,0,3,0
2014,2014Q1,8555,0,2,0,1,0
2014,2014Q1,8560,4,4,0,2,0
2014,2014Q1,8562,0,3,0,3,0
2014,2014Q1,8564,0,1,2,4,0
2014,2014Q1,8565,0,0,0,4,0
2014,2014Q1,8566,5,2,0,1,0
2014,2014Q1,8569,0,0,0,3,0
2014,2014Q1,8573,0,1,0,3,0
2014,2014Q1,8576,0,1,0,1,0
2014,2014Q1,8579,0,1,0,4,0
2014,2014Q1,8580,2,0,0,6,0
2014,2014Q1,8582,2,1,0,1,0
2014,2014Q1,8583,3,0,0,2,0
2014,2014Q1,8584,0,3,0,2,0
2014,2014Q1,8586,9,9,0,4,0
2014,2014Q1,8593,0,1,0,2,0
2014,2014Q1,8594,3,1,1,8,0
2014,2014Q1,8595,0,1,0,1,0
2014,2014Q1,8596,1,2,0,3,0
2014,2014Q1,8603,0,0,0,0,0
2014,2014Q1,8605,0,2,0,0,0
2014,2014Q1,8606,0,1,0,4,0
2014,2014Q1,8609,0,0,0,2,0
2014,2014Q1,8611,0,3,0,2,0
2014,2014Q1,8612,0,0,0,2,0
2014,2014Q1,8614,0,0,0,0,0
2014,2014Q1,8617,1,1,0,2,0
2014,2014Q1,8619,3,1,0,3,0
2014,2014Q1,8626,0,1,0,4,0
2014,2014Q1,8630,0,1,0,3,0
